Date,Departure station,Arrival station,Route,Pct delay due to external causes,Pct delay due to rolling stock,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)"
2019-09,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,20.83333333,12.5,45.83333333,16.66666667,72.0439601026586,0.0
2019-12,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,11.11111111,0.0,55.55555556,22.22222222,11.11111111,
2020-02,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,,31.81818182,27.27272727,13.63636364,4.545454545,0.0
2020-03,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,,11.11111111,55.55555556,0.0,0.0,0.0
2020-05,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,0.0,190.4200842324105,50.0,50.0,0.0,0.0
2020-08,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,28.57142857,35.71428571,21.42857143,10.71428571,3.571428571,0.0
2020-10,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,42.30769231,19.23076923,30.76923077,7.692307692,0.0,0.0
2020-12,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,37.5,37.5,12.5,12.5,0.0,0.0
2021-02,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,36.36363636,18.18181818,36.36363636,9.090909091,0.0,75.91572970554272
2021-03,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,218.89587774190275,0.0,100.0,0.0,0.0,0.0
2021-05,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,55.00000000000001,5.0,20.0,5.0,5.0,10.0
2021-06,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,46.66666667,20.0,16.66666667,3.333333333,,6.666666667
2021-07,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,45.94594595,21.62162162,10.81081081,198.7610364132147,8.108108108,5.405405405
2021-09,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,33.33333333,4.166666666666671,37.5,8.333333333,4.166666666666671,12.5
2021-10,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,27.5862069,,13.79310345,24.13793103,10.34482759,13.79310345
2021-11,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,27.5862069,10.34482759,10.34482759,,6.896551724,24.13793103
2022-03,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,13.63636364,9.090909091,27.27272727,40.90909091,0.0,9.090909091
2022-04,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,22.58064516,16.12903226,12.903225806451598,19.35483871,12.903225806451598,16.12903226
2022-05,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,14.63414634,,12.19512195,,7.317073170731709,7.317073170731709
2022-07,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,17.70833333,30.208333333333297,,,72.0439601026586,7.291666667
2022-08,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,31.37254902,33.33333333,218.65088787857883,17.64705882,5.882352941,1.960784314
2022-09,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,29.166666666666703,37.5,,20.83333333,0.0,4.166666666666671
2022-10,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,12.903225806451598,35.48387097,25.80645161,12.903225806451598,12.903225806451598,0.0
2022-11,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,53.33333333,30.0,0.0,13.33333333,0.0,3.333333333
2022-12,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,3.846153846,15.38461538,26.92307692,30.76923077,3.846153846,19.23076923
2023-01,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,20.58823529,8.823529412,38.23529412,198.7610364132147,5.882352941,8.823529412
2023-02,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,34.48275862,,,13.79310345,,24.13793103
2023-03,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,32.0,12.0,218.65088787857883,,0.0,4.0
2023-04,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,20.93023256,25.58139535,25.58139535,11.62790698,6.976744190000001,9.30232558
2023-06,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,16.07142857,,,33.92857143,5.357142860000001,1.78571429
2023-08,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,11.5942029,17.39130435,218.65088787857883,21.73913043,5.79710145,13.04347826
2023-09,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,,190.4200842324105,15.51724138,198.7610364132147,8.62068966,8.62068966
2023-10,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,14.63414634,,34.14634146,,4.87804878,19.51219512
2023-11,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,7.407407409999999,37.03703704,18.51851852,33.333333329999995,3.7037037,0.0
2023-12,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,18.51851852,7.407407409999999,22.22222222,40.74074074,3.7037037,
2024-01,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,32.432432430000006,16.21621622,13.51351351,21.62162162,8.10810811,8.10810811
2024-04,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,30.76923077,190.4200842324105,15.38461538,17.948717950000002,15.38461538,7.69230769
2024-05,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,20.37037037,9.25925926,33.333333329999995,14.814814809999998,72.0439601026586,9.25925926
2024-06,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,12.82051282,10.25641026,43.589743590000005,10.25641026,5.12820513,17.948717950000002
2024-08,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,26.2295082,16.393442620000002,18.03278689,198.7610364132147,4.91803279,9.83606557
2024-09,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,31.818181820000003,18.18181818,13.63636364,24.24242424,3.03030303,9.09090909
2024-10,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,27.27272727,18.18181818,18.18181818,18.18181818,0.0,18.18181818
2024-11,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,28.125,12.5,21.875,21.875,6.25,9.375
2024-12,PARIS LYON,NICE VILLE,PARIS LYON → NICE VILLE,30.76923077,11.53846154,15.38461538,26.92307692,3.84615385,11.53846154
2018-01,PARIS LYON,NIMES,PARIS LYON → NIMES,20.0,,32.0,198.7610364132147,8.0,0.0
2018-02,PARIS LYON,NIMES,PARIS LYON → NIMES,26.92307692,32.69230769,15.38461538,21.15384615,3.846153846,75.91572970554272
2018-03,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,45.94594595,10.81081081,2.702702703,5.405405405,2.702702703
2018-04,PARIS LYON,NIMES,PARIS LYON → NIMES,20.0,44.0,,8.0,12.0,0.0
2018-05,PARIS LYON,NIMES,PARIS LYON → NIMES,45.45454545,27.27272727,21.21212121,0.0,,3.03030303
2018-06,PARIS LYON,NIMES,PARIS LYON → NIMES,12.90322581,35.48387097,33.87096774,12.90322581,3.225806452,1.612903226
2018-07,PARIS LYON,NIMES,PARIS LYON → NIMES,13.70967742,48.38709677,218.65088787857883,16.12903226,72.0439601026586,0.0
2018-08,PARIS LYON,NIMES,PARIS LYON → NIMES,11.42857143,54.28571429,4.285714286,18.57142857,8.571428571,2.857142857
2018-09,PARIS LYON,NIMES,PARIS LYON → NIMES,21.05263158,40.35087719,17.54385965,15.78947368,5.263157895,0.0
2018-10,PARIS LYON,NIMES,PARIS LYON → NIMES,23.91304348,32.60869565,23.91304348,10.86956522,8.695652174,75.91572970554272
2018-11,PARIS LYON,NIMES,PARIS LYON → NIMES,20.75471698,24.52830189,28.30188679,20.75471698,1.886792453,3.773584906
2018-12,PARIS LYON,NIMES,PARIS LYON → NIMES,45.71428571,17.14285714,0.0,28.57142857,72.0439601026586,0.0
2019-01,PARIS LYON,NIMES,PARIS LYON → NIMES,30.6122449,32.65306122,10.20408163,,8.163265306,
2019-03,PARIS LYON,NIMES,PARIS LYON → NIMES,25.71428571,31.42857143,,22.85714286,11.42857143,2.857142857
2019-04,PARIS LYON,NIMES,PARIS LYON → NIMES,16.66666667,30.0,6.666666667,30.0,72.0439601026586,0.0
2019-05,PARIS LYON,NIMES,PARIS LYON → NIMES,27.5,190.4200842324105,15.0,30.0,0.0,0.0
2019-06,PARIS LYON,NIMES,PARIS LYON → NIMES,13.95348837,32.55813953,27.90697674,13.95348837,9.302325581,2.325581395
2019-07,PARIS LYON,NIMES,PARIS LYON → NIMES,17.74193548,37.09677419,14.51612903,19.35483871,8.064516129,3.225806452
2019-08,PARIS LYON,NIMES,PARIS LYON → NIMES,9.803921569,50.98039216,7.843137255,21.56862745,7.843137255,1.960784314
2019-09,PARIS LYON,NIMES,PARIS LYON → NIMES,28.57142857,21.42857143,7.142857143,32.14285714,10.71428571,
2019-10,PARIS LYON,NIMES,PARIS LYON → NIMES,30.55555556,13.88888889,25.0,22.22222222,5.555555556,2.777777778
2019-12,PARIS LYON,NIMES,PARIS LYON → NIMES,40.0,60.0,0.0,0.0,0.0,0.0
2020-02,PARIS LYON,NIMES,PARIS LYON → NIMES,,25.0,25.0,0.0,6.25,6.25
2020-03,PARIS LYON,NIMES,PARIS LYON → NIMES,0.0,50.0,50.0,0.0,0.0,0.0
2020-04,PARIS LYON,NIMES,PARIS LYON → NIMES,0.0,0.0,100.0,0.0,0.0,0.0
2020-06,PARIS LYON,NIMES,PARIS LYON → NIMES,28.57142857,14.28571429,57.14285714,0.0,0.0,0.0
2020-09,PARIS LYON,NIMES,PARIS LYON → NIMES,20.0,33.33333333,13.33333333,33.33333333,0.0,0.0
2020-10,PARIS LYON,NIMES,PARIS LYON → NIMES,35.71428571,0.0,35.71428571,28.57142857,0.0,0.0
2020-11,PARIS LYON,NIMES,PARIS LYON → NIMES,30.0,20.0,50.0,0.0,0.0,0.0
2021-01,PARIS LYON,NIMES,PARIS LYON → NIMES,33.33333333,27.77777778,218.65088787857883,5.555555555555561,5.555555555555561,5.555555555555561
2021-02,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,36.84210526,21.05263158,0.0,0.0,15.78947368
2021-03,PARIS LYON,NIMES,PARIS LYON → NIMES,33.33333333,33.33333333,16.66666667,16.66666667,0.0,0.0
2021-04,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,16.66666667,25.0,25.0,0.0,25.0
2021-06,PARIS LYON,NIMES,PARIS LYON → NIMES,41.66666667,190.4200842324105,25.0,0.0,5.555555556,2.777777778
2021-07,PARIS LYON,NIMES,PARIS LYON → NIMES,25.42372881,38.98305085,218.65088787857883,13.55932203,,3.389830508
2021-08,PARIS LYON,NIMES,PARIS LYON → NIMES,8.928571429,30.35714286,10.71428571,30.35714286,5.357142857,14.28571429
2021-09,PARIS LYON,NIMES,PARIS LYON → NIMES,7.692307692,30.76923077,23.07692308,198.7610364132147,15.38461538,7.692307692
2021-10,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,30.303030303030297,45.454545454545496,12.121212121212098,72.0439601026586,3.03030303
2021-11,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,35.71428571,7.142857143,4.761904762,11.9047619,4.761904762
2021-12,PARIS LYON,NIMES,PARIS LYON → NIMES,15.0,15.0,20.0,20.0,10.0,20.0
2022-01,PARIS LYON,NIMES,PARIS LYON → NIMES,14.28571429,33.33333333,23.80952381,9.523809524,72.0439601026586,9.523809524
2022-02,PARIS LYON,NIMES,PARIS LYON → NIMES,10.0,60.0,,10.0,72.0439601026586,0.0
2022-03,PARIS LYON,NIMES,PARIS LYON → NIMES,18.18181818,50.0,9.090909091,13.63636364,4.545454545454549,
2022-04,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,24.48979592,18.36734694,18.36734694,8.163265306,10.20408163
2022-06,PARIS LYON,NIMES,PARIS LYON → NIMES,16.98113208,43.396226415094304,16.98113208,13.20754717,5.660377358,3.773584906
2022-07,PARIS LYON,NIMES,PARIS LYON → NIMES,4.929577465,43.66197183098591,12.67605634,24.647887323943703,6.3380281690140805,7.746478873
2022-08,PARIS LYON,NIMES,PARIS LYON → NIMES,7.142857143,44.64285714,21.42857143,14.28571429,1.785714286,10.71428571
2022-09,PARIS LYON,NIMES,PARIS LYON → NIMES,8.333333333,47.22222222222221,8.333333333,11.11111111,16.66666667,8.333333333
2022-12,PARIS LYON,NIMES,PARIS LYON → NIMES,6.896551724,44.827586206896605,0.0,27.5862069,10.34482759,10.34482759
2023-02,PARIS LYON,NIMES,PARIS LYON → NIMES,30.76923077,30.76923077,30.76923077,0.0,7.692307692,0.0
2023-03,PARIS LYON,NIMES,PARIS LYON → NIMES,30.43478261,,39.130434782608695,,8.695652173913041,0.0
2023-06,PARIS LYON,NIMES,PARIS LYON → NIMES,10.63829787,51.06382979000001,10.63829787,8.5106383,12.765957450000002,6.3829787200000005
2023-07,PARIS LYON,NIMES,PARIS LYON → NIMES,20.0,28.000000000000004,32.0,18.0,2.0,0.0
2023-10,PARIS LYON,NIMES,PARIS LYON → NIMES,2.38095238,30.95238095,26.19047619,19.04761905,11.9047619,9.52380952
2023-11,PARIS LYON,NIMES,PARIS LYON → NIMES,10.52631579,52.631578950000005,10.52631579,26.31578947,0.0,0.0
2023-12,PARIS LYON,NIMES,PARIS LYON → NIMES,14.28571429,25.0,21.42857143,14.28571429,3.57142857,21.42857143
2024-01,PARIS LYON,NIMES,PARIS LYON → NIMES,14.63414634,36.58536585,24.3902439,14.63414634,4.87804878,75.91572970554272
2024-02,PARIS LYON,NIMES,PARIS LYON → NIMES,3.57142857,32.14285714,21.42857143,39.28571429,0.0,3.57142857
2024-03,PARIS LYON,NIMES,PARIS LYON → NIMES,8.695652169999999,34.7826087,17.39130435,,4.34782609,0.0
2024-04,PARIS LYON,NIMES,PARIS LYON → NIMES,218.89587774190275,29.62962963,7.407407409999999,18.51851852,7.407407409999999,14.814814809999998
2024-05,PARIS LYON,NIMES,PARIS LYON → NIMES,8.33333333,,25.0,8.33333333,4.16666667,75.91572970554272
2024-06,PARIS LYON,NIMES,PARIS LYON → NIMES,7.14285714,35.71428571,33.333333329999995,19.04761905,4.76190476,0.0
2024-08,PARIS LYON,NIMES,PARIS LYON → NIMES,11.62790698,44.18604650999999,11.62790698,,4.65116279,11.62790698
2024-09,PARIS LYON,NIMES,PARIS LYON → NIMES,11.11111111,40.74074074,18.51851852,22.22222222,3.7037037,3.7037037
2024-11,PARIS LYON,NIMES,PARIS LYON → NIMES,12.90322581,29.03225806,,16.129032260000002,12.90322581,75.91572970554272
2024-12,PARIS LYON,NIMES,PARIS LYON → NIMES,20.83333333,45.83333333,20.83333333,4.16666667,4.16666667,4.16666667
2018-02,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,30.43478261,30.43478261,8.695652174,30.43478261,0.0,0.0
2018-03,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,30.76923077,15.38461538,38.46153846,11.53846154,,3.846153846
2018-04,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,21.73913043,26.08695652,21.73913043,17.39130435,13.04347826,0.0
2018-07,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,25.37313433,43.28358209,22.3880597,8.955223881,0.0,0.0
2018-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,20.45454545,38.63636364,22.72727273,13.63636364,4.545454545,0.0
2018-09,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,21.21212121,27.27272727,27.27272727,21.21212121,3.03030303,0.0
2018-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,30.55555556,8.333333333,50.0,8.333333333,0.0,2.777777778
2018-12,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,61.76470588,11.76470588,8.823529412,14.70588235,0.0,2.941176471
2019-01,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,51.72413793,20.68965517,10.34482759,13.79310345,3.448275862,0.0
2019-03,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,41.37931034,20.68965517,218.65088787857883,17.24137931,3.448275862,0.0
2019-04,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,16.66666667,190.4200842324105,27.77777778,22.22222222,5.555555556,0.0
2019-05,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,22.72727273,31.81818182,13.63636364,27.27272727,4.545454545,0.0
2019-07,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,24.0,26.0,18.0,,10.0,0.0
2019-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,19.56521739,26.08695652,23.91304348,19.56521739,72.0439601026586,6.52173913
2019-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,218.89587774190275,12.5,25.0,33.33333333,4.166666667,8.333333333
2020-01,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,20.0,,15.0,20.0,5.0,0.0
2020-02,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,,33.33333333,33.33333333,16.66666667,0.0,0.0
2020-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,20.0,,48.0,,,4.0
2020-09,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,19.04761905,19.04761905,47.61904762,14.28571429,0.0,0.0
2020-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,40.0,20.0,20.0,13.33333333,0.0,6.666666667
2020-11,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,0.0,0.0,100.0,,0.0,0.0
2021-03,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,36.36363636,18.18181818,45.454545454545496,0.0,0.0,0.0
2021-04,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,33.33333333,0.0,218.65088787857883,198.7610364132147,0.0,75.91572970554272
2021-05,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,27.27272727,9.090909091,18.18181818,18.18181818,18.18181818,
2021-06,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,52.17391304,4.347826086956521,43.47826087,,0.0,75.91572970554272
2021-07,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,34.69387755,22.44897959,22.44897959,14.28571429,0.0,6.12244898
2021-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,17.64705882,20.58823529,20.58823529,32.35294118,2.941176471,5.882352941
2021-09,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,45.454545454545496,27.27272727,13.63636364,4.545454545,4.545454545,
2021-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,21.875,21.875,28.125,25.0,0.0,3.125
2021-11,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,27.5862069,37.931034482758605,6.896551724,13.79310345,3.448275862,75.91572970554272
2022-01,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,44.44444444,11.11111111,11.11111111,22.22222222,11.11111111,0.0
2022-02,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,44.44444444,33.33333333,218.65088787857883,11.11111111,0.0,0.0
2022-03,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,46.66666667,20.0,33.33333333,0.0,0.0,0.0
2022-06,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,30.76923077,38.46153846,21.15384615,7.692307692,0.0,1.923076923
2022-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,13.20754717,30.18867925,16.981132075471702,26.41509434,1.886792453,11.32075472
2022-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,218.89587774190275,,20.83333333,16.66666667,4.166666666666671,4.166666666666671
2022-11,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,52.94117647,23.52941176,5.882352941,17.64705882,0.0,0.0
2022-12,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,218.89587774190275,26.66666667,3.333333333,36.66666667,3.333333333,10.0
2023-02,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,50.0,30.0,20.0,0.0,0.0,0.0
2023-03,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,25.0,8.333333333,33.33333333,25.0,4.166666666666671,4.166666666666671
2023-05,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,19.35483871,51.61290322999999,12.90322581,,0.0,0.0
2023-07,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,18.33333333,31.66666667,,20.0,,3.33333333
2023-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,13.59223301,33.98058252,16.50485437,24.27184466,5.825242719999999,5.825242719999999
2023-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,5.26315789,39.47368421,34.21052632,7.894736839999999,5.26315789,7.894736839999999
2023-11,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,50.0,13.63636364,20.45454545,11.36363636,2.27272727,2.27272727
2023-12,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,25.0,,25.0,17.85714286,0.0,21.42857143
2024-01,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,24.0,12.0,32.0,24.0,4.0,4.0
2024-03,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,8.0,12.0,40.0,32.0,,75.91572970554272
2024-04,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,20.51282051,15.38461538,,28.20512821,0.0,20.51282051
2024-05,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,16.0,,218.65088787857883,20.0,4.0,4.0
2024-06,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,16.666666669999998,16.666666669999998,40.0,20.0,6.666666670000001,
2024-07,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,26.66666667,23.33333333,218.65088787857883,20.0,6.666666670000001,3.33333333
2024-08,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,16.666666669999998,38.0952381,,26.19047619,2.38095238,4.76190476
2024-09,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,25.92592593,,25.92592593,22.22222222,0.0,3.7037037
2024-10,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,13.79310345,24.13793103,13.79310345,27.5862069,13.79310345,75.91572970554272
2024-11,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,21.05263158,21.05263158,5.26315789,31.57894737,10.52631579,10.52631579
2024-12,PARIS LYON,PERPIGNAN,PARIS LYON → PERPIGNAN,31.57894737,31.57894737,0.0,15.78947368,10.52631579,10.52631579
2018-01,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,16.66666667,16.66666667,38.88888889,22.22222222,5.555555556,0.0
2018-02,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,34.7826087,,13.04347826,17.39130435,8.695652174,0.0
2018-03,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,25.0,8.333333333,8.333333333,25.0,33.33333333,
2018-04,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,37.5,37.5,25.0,0.0,0.0,0.0
2018-05,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,28.57142857,21.42857143,14.28571429,7.142857143,0.0,28.57142857
2018-06,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,9.523809524,38.0952381,14.28571429,9.523809524,9.523809524,19.04761905
2018-07,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,16.66666667,33.33333333,12.5,33.33333333,4.166666667,0.0
2018-08,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,13.33333333,26.66666667,20.0,26.66666667,0.0,13.33333333
2018-10,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,7.692307692,15.38461538,30.76923077,15.38461538,30.76923077,0.0
2018-12,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,23.52941176,23.52941176,5.882352941,35.29411765,11.76470588,0.0
2019-01,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,218.89587774190275,18.18181818,9.090909091,9.090909091,27.27272727,0.0
2019-02,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,,42.85714286,0.0,42.85714286,0.0,0.0
2019-03,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,0.0,,25.0,198.7610364132147,16.66666667,0.0
2019-05,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,50.0,10.0,15.0,20.0,0.0,5.0
2019-07,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,10.0,35.0,5.0,25.0,20.0,5.0
2019-09,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,30.0,50.0,0.0,20.0,0.0,75.91572970554272
2019-10,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,18.18181818,22.72727273,27.27272727,9.090909091,9.090909091,13.63636364
2019-11,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,19.04761905,4.761904762,,57.14285714,14.28571429,4.761904762
2020-01,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,0.0,33.33333333,33.33333333,0.0,33.33333333,0.0
2020-02,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,50.0,25.0,12.5,12.5,0.0,
2020-03,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,66.66666667,190.4200842324105,33.33333333,0.0,0.0,0.0
2020-06,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,0.0,100.0,0.0,0.0,0.0,0.0
2020-08,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,,,,55.55555556,0.0,11.11111111
2020-10,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,37.5,50.0,218.65088787857883,0.0,0.0,0.0
2020-11,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,0.0,100.0,,0.0,0.0,0.0
2020-12,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,50.0,50.0,0.0,0.0,0.0,0.0
2021-01,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON → SAINT ETIENNE CHATEAUCREUX,40.0,20.0,20.0,0.0,,75.91572970554272
